4A1,FF,00,80,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,00,FC,80,80,80,23,C1,02
4A1,FE,FE,80,80,80,33,C1,02
4A1,FE,FE,80,80,80,33,C1,02
4A1,FF,FE,80,80,80,33,C1,02
4A1,FF,FE,80,80,80,B3,F4,02
4A1,FE,F8,80,80,80,B3,F4,02
4A1,00,F6,7F,80,80,B3,F4,02
4A1,FE,F8,80,80,80,B3,F4,02
4A1,FF,F6,80,80,80,B3,F4,02
4A1,01,F6,81,80,80,B3,F4,02
4A1,08,F6,85,84,80,B3,F4,02
4A1,09,F6,89,87,80,B3,F4,02
4A1,10,FE,8F,8C,80,B3,F1,02
4A1,13,FE,94,8F,80,23,C1,02
4A1,11,FE,96,91,80,23,C1,02
4A1,13,00,96,91,80,23,C1,02
4A1,14,02,96,90,80,23,C1,02
4A1,15,00,93,8E,80,23,C1,02
4A1,11,00,91,8C,80,23,C1,02
4A1,0A,04,8C,88,80,23,C1,02
4A1,04,05,86,84,80,23,C1,02
4A1,01,06,83,82,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,FC,05,7E,7F,80,23,C1,02
4A1,FB,05,7D,7E,80,23,C1,02
4A1,FB,06,7C,7E,80,23,C1,02
4A1,FB,05,7C,7E,80,23,C1,02
4A1,FE,05,7C,7E,80,23,C1,02
4A1,FB,05,7B,7E,80,23,C1,02
4A1,FA,05,79,7D,80,23,C1,02
4A1,FA,05,78,7C,80,23,C1,02
4A1,FA,05,78,7C,80,23,C1,02
4A1,FA,05,78,7C,80,23,C1,02
4A1,FB,06,79,7D,80,23,C1,02
4A1,FA,06,79,7D,80,23,C1,02
4A1,FB,04,79,7D,80,23,C1,02
4A1,FE,04,7B,7E,80,23,C1,02
4A1,FF,04,7B,7E,80,23,C1,02
4A1,F8,02,78,7D,80,23,C1,02
4A1,F7,02,78,7D,80,23,C1,02
4A1,F7,04,78,7C,80,23,C1,02
4A1,FE,04,79,7D,80,23,C1,02
4A1,FA,05,79,7D,80,23,C1,02
4A1,F8,04,78,7C,80,23,C1,02
