49C,40,30,2D,D8,A2,2B,1C,26
49C,40,30,2D,D8,A3,2B,1C,26
49C,40,30,2D,D9,A3,2B,1B,26
49C,40,2E,2A,DB,A3,2A,1B,23
49C,40,2D,2A,DB,A2,29,1B,21
49C,40,2D,2A,DC,A1,29,1B,22
49C,40,2E,2A,DC,A1,29,1B,22
49C,40,23,21,DB,A0,24,1B,17
49C,40,21,1E,E4,9F,23,1C,16
49C,40,24,21,E4,9E,25,1C,17
49C,40,27,24,DA,9E,26,1B,1A
