4AE,1E,93,00,E0,01,68,3A,4B
4AE,1A,93,00,E0,01,60,3A,4B
4AE,0A,8E,00,E0,01,58,42,4B
4AE,08,8E,00,E0,01,58,4A,4B
4AE,08,8E,00,E0,01,58,4A,4B
4AE,08,8E,00,E0,01,58,4A,4B
4AE,08,8E,00,E0,01,58,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,18,93,00,E0,01,60,3A,4B
4AE,16,93,00,E0,01,60,42,4B
4AE,1A,93,00,E0,01,60,3A,4B
4AE,1A,93,00,E0,01,60,3A,4B
4AE,18,93,00,E0,01,60,3A,4B
4AE,1E,93,00,E0,01,68,3A,4B
4AE,18,93,00,E0,01,60,3A,4B
4AE,16,93,00,E0,01,60,3A,4B
4AE,16,93,00,E0,01,60,3A,4B
4AE,18,93,00,E0,01,60,3A,4B
4AE,16,93,00,E0,01,60,3A,4B
4AE,14,93,00,E0,01,60,3A,4B
4AE,12,90,00,E0,01,60,42,4B
4AE,12,90,00,E0,01,60,42,4B
4AE,10,90,00,E0,01,60,42,4B
4AE,08,8E,00,E0,01,58,42,4B
4AE,0A,93,00,E0,01,50,12,4B
4AE,14,93,00,E0,01,40,6A,4B
4AE,18,93,02,E0,01,38,6A,4B
4AE,16,93,00,C0,01,38,7A,4B
4AE,1A,8F,10,C0,01,28,9A,4B
4AE,12,8F,22,C0,01,58,62,4B
4AE,0C,93,06,C0,01,58,4A,4B
4AE,0C,90,0C,C0,01,58,52,4B
4AE,08,8B,00,C0,01,50,7A,4B
4AE,08,8A,00,E0,01,50,82,4B
4AE,0A,8F,00,E0,01,58,62,4B
4AE,30,93,02,E0,01,70,3A,4B
4AE,32,93,00,E0,01,78,32,4B
4AE,32,93,00,E0,01,78,32,4B
4AE,2C,93,02,E0,01,78,32,4B
